projectRcn,projectID,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode,organizationUrl,vatNumber,contactForm,contactType,contactTitle,contactFirstNames,contactLastNames,contactFunction,contactTelephoneNumber,contactFaxNumber
213053,779362,RECOVER-E,participant,910714571,ZU SPECIJALNA BOLNICA ZA PSIHIJATRIJU DOBROTA KOTOR,KPS,HES,false,345858,ME,DOBROTA BB,KOTOR,85330,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=910714571&projectId=779362&programId=31045243,NA,NA,NA,NA,NA,NA,NA
213053,779362,RECOVER-E,participant,997719012,UNIVERSITY CLINIC OF PSYCHIATRY,UCPS,HES,false,294082,MK,UL BELGRADSKA B B,SKOPJE,NA,NA,MK4030007645490,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997719012&projectId=779362&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212476,778354,CISTEM,coordinator,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BSI,HES,false,198000,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=778354&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212035,769638,INTEND,participant,997736181,Univerzitet u Beogradu - Saobracajni fakultet,FTTE,HES,false,94593.75,RS,Vojvode Stepe 305,Belgrade,11000,http://www.sf.bg.ac.yu/,RS100376470,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997736181&projectId=769638&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211582,768892,CloudiFacturing,participant,965052225,PRIVREDNO DRUSTVO ZA PRUZANJE USLUGA ISTRAZIVANJE I RAZVOJ NISSATECH INNOVATION CENTRE DOO,NISSA,OTH,false,59062.5,RS,CARA DUSANA 58 OFFICE 303,NIS,18000,NA,RS106017516,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=965052225&projectId=768892&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211689,767498,MIDIH,participant,965052225,PRIVREDNO DRUSTVO ZA PRUZANJE USLUGA ISTRAZIVANJE I RAZVOJ NISSATECH INNOVATION CENTRE DOO,NISSA,OTH,false,176137.5,RS,CARA DUSANA 58 OFFICE 303,NIS,18000,NA,RS106017516,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=965052225&projectId=767498&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210575,745012,GRACE,participant,990977803,INA-INDUSTRIJA NAFTE DD,INA,OTH,false,401590,HR,AVENIJA V HOLJEVCA 10,ZAGREB,10000,NA,HR3586243,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=990977803&projectId=745012&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210575,745012,GRACE,participant,999534561,SVEUCILISTE U ZAGREBU AGRONOMSKI FAKULTET,FAZ,HES,false,302410,HR,SVETOSIMUNSKA CESTA 25,ZAGREB,10000,www.agr.hr,HR76023745044,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999534561&projectId=745012&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210054,741672,TARGET,participant,999641843,UNIVERZITET U BEOGRADU,UB,HES,false,88660,RS,STUDENTSKI TRG  1,BEOGRAD,11000,http://www.bg.ac.yu/en_index.php,RS100052450,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999641843&projectId=741672&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210247,741466,GENDERACTION,participant,986370206,MARKEZ NIKOLA SAVO,EUPC,PRC,false,20750,BA,SIME MILJUSA 78,BANJA LUKA,78000,www.europroject-centre.com,BA4507430040008,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986370206&projectId=741466&programId=31045243,NA,NA,NA,NA,NA,NA,NA
209711,723254,SAFE-10-T,participant,917561025,INFRA PLAN KONZALTNIG JDOO ZA USLUGE,INFRA PLAN,OTH,false,197500,HR,LUKE KALITERNE 7,ZAGREB,10000,NA,HR66821246117,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=917561025&projectId=723254&programId=31045243,NA,NA,NA,NA,NA,NA,NA
209711,723254,SAFE-10-T,participant,998468531,SVEUCILISTE U ZAGREBU GRADEVINSKI FAKULTET,FCE,HES,false,255000,HR,FRA ANDRIJE KACICA MIOSICA 26,ZAGREB,10000,www.grad.hr,HR62924153420,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998468531&projectId=723254&programId=31045243,NA,NA,NA,NA,NA,NA,NA
209711,723254,SAFE-10-T,participant,988894049,HZ INFRASTRUKTURA D.O.O.,HZ INFRA,PRC,false,26250,HR,ULICA ANTUNA MIHANOVICA 12,ZAGREB,10000,www.hznet.hr,HR39901919995,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=988894049&projectId=723254&programId=31045243,NA,NA,NA,NA,NA,NA,NA
208416,725349,DARE,participant,999893364,INSTITUT DRUSTVENIH ZNANOSTI IVO PILAR,PILAR,HES,false,99667.5,HR,MARULICEV TRG 19/1,ZAGREB,10000,www.pilar.hr,HR32840574937,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999893364&projectId=725349&programId=31045243,NA,NA,NA,NA,NA,NA,NA
208192,741531,ENCIRCLE,coordinator,998376672,MACEDONIAN ACADEMY OF SCIENCES AND ARTS,MASA,REC,false,80000,MK,Av. Krste Misirkov 2,Skopje,1000,www.manu.edu.mk,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998376672&projectId=741531&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205987,727453,BLUEMED,participant,997589032,INSTITUT ZA OCEANOGRAFIJU I RIBARSTVO,IOR,HES,false,170000,HR,SETALISTE IVANA MESTROVICA 63,SPLIT,21000,http://www.izor.hr/,HR86235185568,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997589032&projectId=727453&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205866,727524,ENABLE.EU,participant,952952639,EKONOMSKI INSTITUT AD BEOGRAD,EI,OTH,false,97230,RS,KRALJA MILANA 16,BEOGRAD,11000,NA,RS100048801,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952952639&projectId=727524&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206105,727388,PLAID,participant,939989850,HRVATSKA POLJOPRIVREDNO-SUMARSKA SAVJETODAVNA SLUZBA,ASC,HES,false,48375,HR,SAVSKA CESTA 41,ZAGREB GRAD ZAGREB,10000,NA,HR10041443114,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=939989850&projectId=727388&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205021,733543,ScanZ,coordinator,935824670,MYSKIN DOO BEOGRAD (STARI GRAD),mySkin d.o.o.,PRC,false,1613347.75,RS,KOSOVSKA 17/II,BELGRADE,11000,NA,RS105352215,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=935824670&projectId=733543&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206253,733021,PJ24 NCM,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,71750,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=733021&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206186,732358,GATES,participant,933205185,INOSENS DOO NOVI SAD,INOSENS,OTH,false,187468.75,RS,VOJVODE MISICA 13 1 1,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=732358&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206268,730459,EUCalc,participant,920940990,FONDACIJA MREZA ZA PROMJENE JUGOISTOCNE EVROPE,SEE-Change,REC,false,413800,BA,ULICA BRANILACA SARAJEVA 20/2,SARAJEVO,71000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=920940990&projectId=730459&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205705,727040,GIFT,participant,928061663,NEXTGAME DIGITAL DOO BEOGRAD ZEMUN,NextGame,PRC,false,250820,RS,LAZARA SAVATICA 3A,BELGRADE,11000,NA,RS108763971,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928061663&projectId=727040&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204145,690636,Prosperity,participant,967678403,GRAD KOPRIVNICA,KC,PUB,false,60684,HR,ZRINSKI TRG 1,KOPRIVNICA,48000,NA,HR62112914641,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=967678403&projectId=690636&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204145,690636,Prosperity,participant,931445411,GRAD DUBROVNIK,Dubrovnik,PUB,false,33272.5,HR,PRED DVOROM,DUBROVNIK,20000,NA,HR21712494719,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=931445411&projectId=690636&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204776,691478,KATANA,participant,951533141,POSLOVNO UDRUZENJE VOJVODJANSKI IKT KLASTER,VOICT,HES,false,208750,RS,TRG DOSITEJA OBRADOVICA 6,NOVI SAD,21000,NA,RS106621203,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951533141&projectId=691478&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204776,691478,KATANA,participant,933205185,INOSENS DOO NOVI SAD,INOSENS,OTH,false,347237.8,RS,VOJVODE MISICA 13 1 1,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=691478&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204776,691478,KATANA,participant,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BSI,HES,false,1509500,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=691478&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204262,722995,RiNG-16-17,participant,922768179,UNIVERZITET ZA POSLOVNE STUDIJE BANJA LUKA,UPS,HES,false,5780,BA,ULICA JOVANA DUCICA BROJ 23 A,BANJA LUKA,78000,NA,BA402390490009,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=922768179&projectId=722995&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204262,722995,RiNG-16-17,coordinator,959218257,TIDEA DOO BANJA LUKA,TIDEA,PRC,false,70000,BA,ULICA SOLUNSKA 79,BANJA LUKA,78000,www.tidea.eu,BA403278780009,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=959218257&projectId=722995&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204262,722995,RiNG-16-17,participant,952544463,PRIVREDNO DRUSTVO INSTITUT ZA HIDROTEHNIKU DD SARAJEVO,HEIS,PRC,false,40000,BA,STJEPANA TOMICA 1,SARAJEVO,71000,www.heis.com.ba,BA200608910003,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952544463&projectId=722995&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198527,681043,JPsustaiND,participant,999443672,SVEUCILISTE U ZAGREBU MEDICINSKI FAKULTET,Unizag,HES,false,12500,HR,SALATA 3,ZAGREB,10 000,www.mef.unizg.hr,HR45001686598,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999443672&projectId=681043&programId=31045243,NA,NA,NA,NA,NA,NA,NA
196707,636573,CREATE,participant,989434048,CITY OF SKOPJE,Skopje,HES,false,72961.88,MK,BOULEVARD ILINDEN 82 SKOPJE CENTER,SKOPJE,1000,www.skopje.gov.mk,MK4030004561156,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=989434048&projectId=636573&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199420,690925,Phoenix,participant,999807228,UNIVERSITY OF ZAGREB - FACULTY OF FOOD TECHNOLOGY AND BIOTECHNOLOGY - UZAG PBF,UNIZG - FBT,HES,false,171000,HR,PIEROTTIJEVA 6,ZAGREB,10000,www.pbf.hr,HR47824453867,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999807228&projectId=690925&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199420,690925,Phoenix,participant,996827485,"SVEUCILISTE U ZAGREBU, FAKULTET STROJARSTVA I BRODOGRADNJE",UNIZAG FSB,HES,false,135000,HR,IVANA LUCICA 5,ZAGREB,10000,www.fsb.hr,HR22910368449,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996827485&projectId=690925&programId=31045243,NA,NA,NA,NA,NA,NA,NA
196951,664786,RECORD-IT,participant,999875031,RUDER BOSKOVIC INSTITUTE,RBI,HES,false,349462.5,HR,Bijenicka cesta 54,ZAGREB,10000,www.irb.hr,HR69715301002,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999875031&projectId=664786&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197942,671668,MANGO,participant,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,UNIZG-FER,HES,false,436000,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=671668&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194868,653450,SEREN 3,participant,999500126,AGENCIJA ZA MOBILNOST I PROGRAME EUROPSKE UNIJE,AMEUP,HES,false,30095,HR,FRANKOPANSKA  26,ZAGREB,10000,NA,HR25385906011,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999500126&projectId=653450&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194408,645994,BioRES,participant,984364246,REGIONALNA ENERGETSKA AGENCIJA SJEVEROZAPADNE HRVATSKE,REGEA,HES,false,193125,HR,ANDRIJE ZAJE 10,ZAGREB,10000,NA,HR2324873,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984364246&projectId=645994&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194408,645994,BioRES,participant,942603903,NATIONAL BIOMASS ASSOCIATION SERBIO,SERBIO,HES,false,130875,RS,DOZE DJERDJA 6,NOVI SAD,21100,NA,RS107872646,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=942603903&projectId=645994&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194343,645636,FlyHigh,participant,997718624,University of Novi Sad Faculty of Sciences,UNSPMF,HES,false,135000,RS,Trg Dositeja Obradovica  3,Novi Sad,21000,http://www.pmf.uns.ac.rs,RS101635863,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997718624&projectId=645636&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194108,643818,ASSESS CT,participant,952813541,HRVATSKI ZAVOD ZA ZDRAVSTVENO OSIGURANJE,HZZO,PUB,false,15000,HR,MARGARETSKA  3,ZAGREB,10000,NA,HR3580261,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952813541&projectId=643818&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194799,652637,BioHorizon,participant,999500126,AGENCIJA ZA MOBILNOST I PROGRAME EUROPSKE UNIJE,AMEUP,HES,false,33250,HR,FRANKOPANSKA  26,ZAGREB,10000,NA,HR25385906011,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999500126&projectId=652637&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193822,641495,GHOST,participant,941863308,ARRIVA LITAS DOO POZAREVAC,Arriva Litas doo Pozarevac,PRC,false,51625,RS,DJURE DJAKOVICA 3,POZAREVAC,21000,NA,RS101974022,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=941863308&projectId=641495&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193822,641495,GHOST,participant,990455846,BITGEAR WIRELESS DESIGN SERVICES DOO,BGW DOO,OTH,false,196875,RS,UL STEVANA MARKOVICA 8,BEOGRAD ZEMUN,11080,www.bitgear.rs,RS104916540,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=990455846&projectId=641495&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205477,720744,PULPACKTION,participant,952298374,"MI-PLAST DOO ZA PROIZVODNJU TRGOVINU I PRUZANJE USLUGA - MI-PLAST LLC MANUFACTURING, TRADING AND SERVICES MIPLAST",MIP,OTH,false,545885.38,HR,MILUTINA BARACA 54,RIJEKA,51000,www.mi-plast.hr,HR61935737712,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952298374&projectId=720744&programId=31045243,NA,NA,NA,NA,NA,NA,NA
216438,778307,HYDRIDE4MOBILITY,participant,996558116,"SVEUCILISTE U SPLITU, FAKULTET ELEKTROTEHNIKE, STROJARSTVA I BRODOGRADNJE",FESB,HES,false,130500,HR,ULICA RUDJERA BOSKOVICA 32,SPLIT,21000,www.fesb.hr,HR00857144221,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996558116&projectId=778307&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207064,734790,LungCARD,participant,998039791,INSTITUT ZA ONKOLOGIJU I RADIOLOGIJU SRBIJE,IORS,REC,false,18000,RS,14 PASTEROVA ST.,BELGRADE,11000,NA,RS100284729,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998039791&projectId=734790&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210785,723009,NOVIMAR,participant,996740573,University of Belgrade - Faculty of Mechanical Engineering,UBFME,HES,false,159250,RS,Kraljice Marije  16,Belgrade,11120,http://www.mas.bg.ac.rs/,RS100209517,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996740573&projectId=723009&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205984,732420,e-Confidence,participant,998542057,"SVEUCILISTE U RIJECI, FILOZOFSKI FAKULTET U RIJECI",FHSS RIJEKA,HES,false,115000,HR,SVEUCILISNA AVENIJA 4,RIJEKA,51000,www.ffri.uniri.hr,HR70505505759,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998542057&projectId=732420&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205429,720736,HYPERBIOCOAT,participant,952298374,"MI-PLAST DOO ZA PROIZVODNJU TRGOVINU I PRUZANJE USLUGA - MI-PLAST LLC MANUFACTURING, TRADING AND SERVICES MIPLAST",MIP,OTH,false,461855,HR,MILUTINA BARACA 54,RIJEKA,51000,www.mi-plast.hr,HR61935737712,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952298374&projectId=720736&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200185,681482,INNO-4-AGRIFOOD,participant,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BSI,HES,false,85000,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=681482&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200072,696076,SuperSmart,participant,990999822,DPTU ENERGIJA DOO,Energija doo,PRC,false,60000,MK,LONDONSKA 1B,SKOPJE,1000,NA,MK4030005552142,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=990999822&projectId=696076&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200863,699644,TransUP,participant,986284264,"STEP RI ZNANSTVENO - TEHNOLOGIJSKI PARK SVEUCILISTA U RIJECI, DRUZBA ZOMEJENO ODGOVORNOSTJO ZA INOVACIJEI TRANSFER TEHNOLOGIJE",STEP RI,PRC,false,NA,HR,RADMILE MATEJCIC 10,RIJEKA,51000,NA,HR70410022758,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986284264&projectId=699644&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200158,696173,PANEL 2050,participant,938941765,BALKAN DEVELOPMENT SOLUTIONS LTD SKOPJE,BDS,OTH,false,132500,MK,JANE SANDANSKI 74/43,SKOPJE,1000,NA,MK4030007644451,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=938941765&projectId=696173&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200095,695944,EMPOWERING,participant,950584190,"ISTARSKA RAZVOJNA AGENCIJA, DRUSTVO ZA OBRADU PODATAKA, SAVJETOVANJE I ZASTUPANJE, DOO",IDA,PRC,false,128375,HR,MLETACKA 12 IV,PULA,52100,NA,HR90084809413,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=950584190&projectId=695944&programId=31045243,NA,NA,NA,NA,NA,NA,NA
202648,693221,PROMISE,participant,999893364,INSTITUT DRUSTVENIH ZNANOSTI IVO PILAR,PILAR,HES,false,145832.5,HR,MARULICEV TRG 19/1,ZAGREB,10000,www.pilar.hr,HR32840574937,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999893364&projectId=693221&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200068,695955,SIMPLA,participant,928754728,PRIMORSKO - GORANSKA ZUPANIJA,PGK,HES,false,23258.75,HR,ADAMICEVA 10,RIJEKA,51000,NA,HR32420472134,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928754728&projectId=695955&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200068,695955,SIMPLA,participant,964492438,REA KVARNER REGIONALNA ENERGETSKA AGENCIJA PRIMORSKO GORANSKE ZUPANIJE DOO,REA KVARNER,OTH,true,58332.5,HR,CIOTTINA 17 B,RIJEKA,51000,NA,HR12082034725,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=964492438&projectId=695955&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200068,695955,SIMPLA,participant,972876342,ISTARSKA ZUPANIJA,ISTRIA,PUB,false,19935,HR,DRSCEVKA 3,PAZIN,52000,NA,HR90017522601,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=972876342&projectId=695955&programId=31045243,NA,NA,NA,NA,NA,NA,NA
